movieId,clean_title,clean_genres,year,avg_rating,rating_std,rating_count,unique_users,clean_tags,imdbId,tmdbId
71902,Spread,"['Drama', 'Romance']",2009,3.5,0.0,1.0,1.0,[],1186370,19918.0
71910,Tournament The,['Action'],2009,2.5,0.0,1.0,1.0,[],471041,24056.0
71970,Princess and the Pirate The,"['Adventure', 'Comedy', 'Romance']",1944,4.0,0.0,1.0,1.0,[],37193,30506.0
71999,Aelita The Queen of Mars Aelita,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Thriller']",1924,4.5,0.0,1.0,1.0,[],14646,2973.0
72011,Up in the Air,"['Drama', 'Romance']",2009,3.72,0.72,32.0,32.0,[],1193138,22947.0
72104,Balance,"['Animation', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",1989,4.5,0.0,1.0,1.0,[],96880,44338.0
72129,Saw VI,"['Crime', 'Horror', 'Mystery', 'Thriller']",2009,3.5,0.87,3.0,3.0,[],1233227,22804.0
72142,Love Exposure Ai No Mukidashi,"['Action', 'Comedy', 'Drama', 'Romance']",2008,5.0,0.0,1.0,1.0,[],1128075,28422.0
72165,Cirque du Freak The Vampires Assistant,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Horror', 'Thriller']",2009,2.0,0.0,1.0,1.0,[],450405,24418.0
72167,Boondock Saints II All Saints Day The,"['Action', 'Crime', 'Drama', 'Thriller']",2009,3.38,1.7,4.0,4.0,[],1300851,22821.0
72171,Black Dynamite,"['Action', 'Comedy']",2009,3.5,2.12,2.0,2.0,[],1190536,24804.0
72178,Welcome to Dongmakgol,"['Comedy', 'Drama', 'War']",2005,4.5,0.0,1.0,1.0,[],475783,14968.0
72224,Gentlemen Broncos,['Comedy'],2009,2.25,1.77,2.0,2.0,['bad humor'],1161418,22820.0
72226,Fantastic Mr Fox,"['Adventure', 'Animation', 'Children', 'Comedy', 'Crime']",2009,4.08,0.9,18.0,18.0,[],432283,10315.0
72294,Christmas Carol A,"['Animation', 'Children', 'Drama', 'Fantasy', 'IMAX']",2009,3.0,0.71,2.0,2.0,[],1067106,17979.0
72308,Battlestar Galactica The Plan,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",2009,4.25,0.35,2.0,2.0,[],1286130,105077.0
72330,Private Lives of Pippa Lee The,['Drama'],2009,3.5,0.0,1.0,1.0,[],1134629,4475.0
72356,Partly Cloudy,"['Animation', 'Children', 'Comedy', 'Fantasy']",2009,4.38,0.25,4.0,4.0,[],1425244,24480.0
72378,2012,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",2009,2.62,1.13,21.0,21.0,[],1190080,14161.0
72395,Precious,['Drama'],2009,3.5,0.5,3.0,3.0,[],929632,25793.0
72405,Bad Lieutenant Port of Call New Orleans,"['Crime', 'Drama']",2009,2.25,0.35,2.0,2.0,[],1095217,11699.0
72407,Twilight Saga New Moon The,"['Drama', 'Fantasy', 'Horror', 'Romance', 'Thriller']",2009,2.67,0.79,9.0,9.0,[],1259571,18239.0
72424,Derailed,"['Action', 'Thriller']",2002,0.5,0.0,1.0,1.0,[],298296,17774.0
72479,Messenger The,"['Drama', 'Romance', 'War']",2009,3.5,0.0,1.0,1.0,[],790712,28089.0
72489,Ninja Assassin,"['Action', 'Crime', 'Drama', 'Thriller']",2009,4.17,0.29,3.0,3.0,[],1186367,22832.0
72554,Cell 211 Celda 211,"['Action', 'Drama']",2009,4.5,0.0,1.0,1.0,[],1242422,33273.0
72591,Patriot The,"['Action', 'Thriller']",1998,3.5,0.0,1.0,1.0,[],120786,6058.0
72601,Teenage Mutant Ninja Turtles Turtles Forever,"['Action', 'Adventure', 'Animation', 'Comedy', 'Thriller']",2009,3.0,0.0,1.0,1.0,[],1543920,34003.0
72603,Merry Madagascar,['Animation'],2009,3.0,0.0,1.0,1.0,[],1526300,25472.0
72605,Brothers,"['Drama', 'Thriller', 'War']",2009,3.5,0.61,5.0,5.0,[],765010,7445.0
72624,Garage,['Drama'],2007,3.5,0.0,1.0,1.0,[],878674,18595.0
72641,Blind Side The,['Drama'],2009,3.68,1.02,31.0,31.0,[],878804,22881.0
72692,Mickeys Once Upon a Christmas,"['Animation', 'Comedy', 'Fantasy']",1999,5.0,0.0,1.0,1.0,[],238414,15400.0
72694,Shrink,['Drama'],2009,2.0,0.0,1.0,1.0,[],1247692,22640.0
72696,Old Dogs,['Comedy'],2009,0.5,0.0,1.0,1.0,[],976238,22949.0
72701,Planet 51,"['Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",2009,3.0,1.32,3.0,3.0,[],762125,16866.0
72714,Earthlings,['Documentary'],2006,4.0,0.0,1.0,1.0,[],358456,30238.0
72720,Single Man A,['Drama'],2009,3.83,0.29,3.0,3.0,[],1315981,34653.0
72731,Lovely Bones The,"['Crime', 'Drama', 'Fantasy', 'Horror', 'Thriller']",2009,3.17,0.29,3.0,3.0,[],380510,7980.0
72733,Invictus,['Drama'],2009,3.86,0.69,7.0,7.0,[],1057500,22954.0
72737,Princess and the Frog The,"['Animation', 'Children', 'Fantasy', 'Musical', 'Romance']",2009,3.75,0.75,12.0,12.0,[],780521,10198.0
72874,Peacekeeper The,['Action'],1997,1.0,0.0,1.0,1.0,[],119872,27719.0
72919,Did You Hear About the Morgans,"['Comedy', 'Crime', 'Drama', 'Romance']",2009,3.0,0.0,1.0,1.0,[],1314228,24438.0
72921,Snow White,"['Fantasy', 'Romance']",1916,3.5,0.0,1.0,1.0,[],7361,174598.0
72982,Alice,"['Action', 'Adventure', 'Fantasy']",2009,4.0,0.0,1.0,1.0,[],1461312,61872.0
72998,Avatar,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",2009,3.6,1.07,97.0,97.0,"['unoriginal', 'james cameron', 'romance', 'politics', 'scifi', 'visually stunning', 'poor dialogue', 'beautiful scenery', 'music', 'thoughtprovoking', 'bad science', 'graphic design', 'superficial plot', 'white guilt', 'futuristic', 'military', 'too long']",499549,19995.0
73015,Its Complicated,"['Comedy', 'Romance']",2009,2.75,1.19,4.0,4.0,[],1230414,22897.0
73017,Sherlock Holmes,"['Action', 'Crime', 'Mystery', 'Thriller']",2009,3.85,0.77,58.0,58.0,[],988045,10528.0
73023,Crazy Heart,"['Drama', 'Romance']",2009,4.1,0.55,5.0,5.0,[],1263670,25196.0
73042,Alvin and the Chipmunks The Squeakquel,"['Animation', 'Children', 'Comedy', 'Musical']",2009,2.67,2.08,3.0,3.0,[],1231580,23398.0
73106,American Pie Presents The Book of Love American Pie 7 The Book of Love,['Comedy'],2009,2.17,0.76,3.0,3.0,[],1407050,26123.0
73160,Sorority Babes in the Slimeball Bowl-O-Rama,"['Comedy', 'Horror']",1988,2.5,0.0,1.0,1.0,[],96142,27390.0
73211,Pontypool,"['Horror', 'Thriller']",2008,3.75,0.35,2.0,2.0,[],1226681,23963.0
73266,Youth in Revolt,"['Comedy', 'Drama', 'Romance']",2009,3.0,1.54,5.0,5.0,[],403702,22327.0
73268,Daybreakers,"['Action', 'Drama', 'Horror', 'Thriller']",2010,3.42,0.49,6.0,6.0,[],433362,19901.0
73290,Hachiko A Dogs Story aka Hachi A Dogs Tale,['Drama'],2009,3.5,2.12,2.0,2.0,[],1028532,28178.0
73319,Leap Year,"['Comedy', 'Romance']",2010,2.4,1.19,5.0,5.0,[],1216492,25195.0
73321,Book of Eli The,"['Action', 'Adventure', 'Drama']",2010,3.28,0.68,16.0,16.0,[],1037705,20504.0
73323,Girl Who Kicked the Hornets Nest The Luftslottet som sprängdes,"['Action', 'Crime', 'Mystery']",2009,4.2,0.57,5.0,5.0,[],1343097,33613.0
73344,Prophet A Un Prophète,"['Crime', 'Drama']",2009,4.25,0.5,4.0,4.0,[],1235166,21575.0
73386,Staten Island,"['Crime', 'Drama']",2009,1.5,0.0,1.0,1.0,[],976246,25927.0
73431,Maiden Heist The,"['Comedy', 'Crime']",2009,2.5,0.0,1.0,1.0,[],1107860,24271.0
73488,Blood The Last Vampire,"['Action', 'Horror', 'Thriller']",2009,2.0,0.0,1.0,1.0,[],806027,1450.0
73499,MacGyver Lost Treasure of Atlantis,"['Action', 'Adventure']",1994,3.5,0.0,1.0,1.0,[],110419,81895.0
73501,Pekka ja Pätkä Suezilla,['Comedy'],1958,3.5,0.0,1.0,1.0,[],49607,148435.0
73515,Bart Got a Room,"['Comedy', 'Romance']",2008,3.5,0.0,1.0,1.0,[],472050,20107.0
73569,Project A 2 A gai wak juk jap,"['Action', 'Comedy', 'Crime']",1987,3.75,1.77,2.0,2.0,[],92501,21521.0
73676,Robin-B-Hood Bo bui gai wak,"['Action', 'Comedy', 'Drama']",2006,3.0,0.0,1.0,1.0,[],485976,25676.0
73681,Concert Le,"['Comedy', 'Drama']",2009,3.0,0.0,1.0,1.0,[],1320082,25205.0
73741,Ninja,"['Action', 'Crime', 'Drama', 'Thriller']",2009,3.0,0.0,1.0,1.0,[],1182921,25602.0
73804,Asterix at the Olympic Games Astérix aux jeux olympiques,"['Adventure', 'Children', 'Comedy', 'Fantasy']",2008,4.0,0.0,1.0,1.0,[],463872,2395.0
73808,Chaser The Chugyeogja,"['Crime', 'Drama', 'Thriller']",2008,3.0,0.0,1.0,1.0,[],1190539,13855.0
73822,Meantime,"['Comedy', 'Drama']",1984,5.0,0.0,1.0,1.0,[],82727,57978.0
73854,Rudolph the Red-Nosed Reindeer,"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical']",1964,3.83,0.76,3.0,3.0,[],58536,13382.0
73858,Dennis the Menace Christmas A,['Comedy'],2007,1.5,0.0,1.0,1.0,[],918511,13358.0
73876,Undisputed II Last Man Standing,"['Action', 'Crime', 'Drama']",2006,4.0,0.0,1.0,1.0,[],443676,15255.0
73881,3 Idiots,"['Comedy', 'Drama', 'Romance']",2009,4.75,0.35,2.0,2.0,[],1187043,20453.0
73929,Legion,"['Action', 'Fantasy', 'Horror', 'Thriller']",2010,2.83,0.76,3.0,3.0,[],1038686,22894.0
74075,Stan Helsing,"['Comedy', 'Horror']",2009,1.0,0.0,2.0,2.0,[],1185266,23988.0
74089,Peter Pan,"['Children', 'Fantasy', 'Musical']",1960,3.5,0.0,1.0,1.0,[],54176,51120.0
74095,Wicked City Yôjû toshi,"['Animation', 'Fantasy', 'Horror', 'Sci-Fi']",1987,2.5,0.0,1.0,1.0,[],98692,21453.0
74154,When in Rome,"['Comedy', 'Romance']",2010,2.5,1.29,4.0,4.0,[],1185416,13477.0
74226,Dream of Light aka Quince Tree Sun The Sol del membrillo El,"['Documentary', 'Drama']",1992,5.0,0.0,1.0,1.0,[],105438,94706.0
74228,Triangle,"['Drama', 'Horror', 'Mystery', 'Thriller']",2009,4.0,0.71,2.0,2.0,[],1187064,26466.0
74275,I Love You Phillip Morris,"['Comedy', 'Drama', 'Romance']",2009,1.5,1.41,2.0,2.0,[],1045772,8952.0
74282,Anne of Green Gables The Sequel aka Anne of Avonlea,"['Children', 'Drama', 'Romance']",1987,4.75,0.35,2.0,2.0,[],92571,40724.0
74324,Temple Grandin,['Drama'],2010,4.38,0.25,4.0,4.0,[],1278469,33602.0
74342,Captain Newman MD,"['Comedy', 'Drama', 'War']",1963,4.5,0.0,1.0,1.0,[],56903,33728.0
74370,House of the Devil The,"['Horror', 'Thriller']",2009,4.0,0.0,1.0,1.0,[],1172994,25983.0
74450,Valentines Day,"['Comedy', 'Romance']",2010,2.67,0.58,3.0,3.0,[],817230,32856.0
74452,Wolfman The,"['Horror', 'Thriller']",2010,2.25,2.47,2.0,2.0,[],780653,7978.0
74458,Shutter Island,"['Drama', 'Mystery', 'Thriller']",2010,4.02,0.94,67.0,67.0,"['martin scorsese', 'leonardo dicaprio', 'insanity', 'psychological', 'psychological thriller', 'thoughtprovoking', 'plot twist']",1130884,11324.0
74508,Persuasion,"['Drama', 'Romance']",2007,3.33,1.26,3.0,3.0,[],844330,13949.0
74510,Girl Who Played with Fire The Flickan som lekte med elden,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",2009,4.25,0.65,4.0,4.0,[],1216487,24253.0
74530,Percy Jackson & the Olympians The Lightning Thief,"['Adventure', 'Fantasy']",2010,2.36,0.94,7.0,7.0,[],814255,32657.0
74532,Cop Out,"['Action', 'Comedy', 'Crime']",2010,2.5,1.7,5.0,5.0,[],1385867,23742.0
74545,Ghost Writer The,"['Drama', 'Mystery', 'Thriller']",2010,3.79,0.64,7.0,7.0,[],1139328,11439.0
74553,Secret of Kells The,"['Animation', 'Fantasy']",2009,4.0,0.71,2.0,2.0,[],485601,26963.0
74580,Spy Next Door The,"['Action', 'Children', 'Comedy']",2010,2.0,0.0,1.0,1.0,[],1273678,23172.0
74624,Agora,"['Adventure', 'Drama', 'Romance']",2009,4.0,0.0,1.0,1.0,[],1186830,26428.0
74647,Motherhood,['Comedy'],2009,1.0,0.0,1.0,1.0,[],1220220,22805.0
74668,District 13 Ultimatum Banlieue 13 - Ultimatum,"['Action', 'Sci-Fi']",2009,3.75,0.35,2.0,2.0,[],1247640,15357.0
74677,Yes Men Fix the World The,['Documentary'],2009,4.0,0.0,1.0,1.0,[],1352852,18489.0
74683,Mike Bassett England Manager,['Comedy'],2001,4.0,0.0,1.0,1.0,[],282744,19962.0
74685,Crazies The,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",2010,3.38,1.44,4.0,4.0,[],455407,29427.0
74688,Dear John,"['Drama', 'Romance', 'War']",2010,3.5,0.0,1.0,1.0,[],989757,22971.0
74696,Last Train Home,"['Documentary', 'Drama']",2009,3.0,0.0,1.0,1.0,[],1512201,45576.0
74698,Tooth Fairy,"['Comedy', 'Fantasy']",2010,2.17,0.29,3.0,3.0,[],808510,23023.0
74727,Gentlemen of Fortune Dzhentlmeny udachi,"['Comedy', 'Crime', 'Drama', 'Mystery']",1972,4.75,0.35,2.0,2.0,[],68519,20871.0
74750,REC²,"['Horror', 'Thriller']",2009,3.67,0.76,3.0,3.0,[],1245112,10664.0
74754,Room The,"['Comedy', 'Drama', 'Romance']",2003,3.67,2.31,3.0,3.0,[],368226,17473.0
74789,Alice in Wonderland,"['Adventure', 'Fantasy', 'IMAX']",2010,2.88,1.05,28.0,28.0,[],1014759,12155.0
74791,Town Called Panic A Panique au village,['Animation'],2009,3.75,0.35,2.0,2.0,"['whimsical', 'surreal']",1433540,40623.0
74795,Green Zone,"['Action', 'Drama', 'Thriller', 'War']",2010,3.5,0.43,9.0,9.0,[],947810,22972.0
74851,From Paris with Love,"['Action', 'Crime']",2010,2.5,0.71,2.0,2.0,[],1179034,26389.0
74868,Dorian Gray,"['Drama', 'Horror', 'Sci-Fi']",2009,3.0,0.35,5.0,5.0,[],1235124,23488.0
74916,Greenberg,"['Comedy', 'Drama']",2010,2.33,0.29,3.0,3.0,[],1234654,27583.0
74946,Shes Out of My League,['Comedy'],2010,3.22,1.5,9.0,9.0,[],815236,34016.0
74948,Harry Brown,"['Crime', 'Drama', 'Thriller']",2009,4.0,0.0,2.0,2.0,[],1289406,25941.0
75341,Remember Me,"['Drama', 'Romance']",2010,4.0,0.0,1.0,1.0,[],1403981,23169.0
75389,Burrowers The,"['Horror', 'Thriller', 'Western']",2008,3.0,0.0,1.0,1.0,[],445939,15846.0
75395,Frozen,"['Drama', 'Horror', 'Thriller']",2010,3.25,0.35,2.0,2.0,[],1323045,44363.0
75416,Generation X,"['Action', 'Adventure', 'Sci-Fi']",1996,1.5,0.0,1.0,1.0,[],116401,26623.0
75446,Little Ashes,['Drama'],2008,2.5,0.0,1.0,1.0,[],1104083,31299.0
75803,Our Family Wedding,['Comedy'],2010,1.5,0.0,1.0,1.0,[],1305583,34563.0
75805,Bounty Hunter The,"['Action', 'Comedy', 'Romance']",2010,2.75,0.42,6.0,6.0,[],1038919,27573.0
75813,Leaves of Grass,"['Comedy', 'Crime', 'Drama', 'Thriller']",2009,3.17,0.29,3.0,3.0,[],1151359,12834.0
75816,Women in Trouble,['Comedy'],2009,2.0,0.0,1.0,1.0,[],1247704,31723.0
75947,Mondo Cane,['Documentary'],1962,2.0,0.0,1.0,1.0,[],57318,32688.0
75985,Repo Men,"['Action', 'Sci-Fi', 'Thriller']",2010,3.5,0.95,6.0,6.0,[],1053424,31867.0
76030,Case 39,"['Horror', 'Thriller']",2009,0.5,0.0,1.0,1.0,[],795351,28355.0
76054,Oceans Océans,"['Documentary', 'Drama']",2009,4.0,0.0,1.0,1.0,[],765128,36970.0
76060,Slammin Salmon The,['Comedy'],2009,3.5,1.41,2.0,2.0,[],1135525,34423.0
76077,Hot Tub Time Machine,"['Comedy', 'Sci-Fi']",2010,3.3,0.77,15.0,15.0,[],1231587,23048.0
76091,Mother Madeo,"['Crime', 'Drama', 'Mystery', 'Thriller']",2009,5.0,0.0,1.0,1.0,[],1216496,30018.0
76093,How to Train Your Dragon,"['Adventure', 'Animation', 'Children', 'Fantasy', 'IMAX']",2010,3.94,0.86,53.0,53.0,[],892769,10191.0
76143,Bone Man The Der Knochenmann,"['Crime', 'Thriller']",2009,4.5,0.0,1.0,1.0,[],1181927,21467.0
76173,Micmacs Micmacs à tire-larigot,"['Comedy', 'Crime']",2009,3.75,1.06,2.0,2.0,[],1149361,27936.0
76175,Clash of the Titans,"['Action', 'Adventure', 'Drama', 'Fantasy']",2010,2.31,0.99,13.0,13.0,[],800320,18823.0
76251,Kick-Ass,"['Action', 'Comedy']",2010,3.65,0.81,43.0,43.0,[],1250777,23483.0
76293,Date Night,"['Action', 'Comedy', 'Romance']",2010,3.32,0.51,11.0,11.0,[],1279935,35056.0
76301,Emperors New Groove 2 Kronks New Groove The,"['Animation', 'Children', 'Comedy', 'Romance']",2005,4.5,0.0,1.0,1.0,[],401398,13417.0
76738,Steam of Life Miesten vuoro,['Documentary'],2010,3.5,0.0,1.0,1.0,[],1583323,52903.0
76743,Mortadelo & Filemon The Big Adventure La gran aventura de Mortadelo y Filemón,"['Action', 'Adventure', 'Comedy']",2003,3.5,0.0,1.0,1.0,[],314121,8980.0
76751,American Drug War The Last White Hope,"['Crime', 'Documentary']",2007,3.0,0.0,1.0,1.0,[],1033467,25572.0
76763,Runaways The,"['Drama', 'Musical']",2010,3.5,0.0,1.0,1.0,[],1017451,27586.0
77177,Wild China,['Documentary'],2008,4.0,0.0,1.0,1.0,[],884762,141714.0
77191,Death at a Funeral,['Comedy'],2010,3.25,1.06,2.0,2.0,[],1321509,34803.0
77201,Valhalla Rising,"['Action', 'Drama', 'War']",2009,2.5,0.0,1.0,1.0,[],862467,37861.0
77206,Diary of a Wimpy Kid,"['Children', 'Comedy']",2010,3.5,0.0,1.0,1.0,[],1196141,33217.0
77233,Union The Business Behind Getting High The,"['Comedy', 'Documentary']",2007,3.5,0.0,1.0,1.0,[],1039647,36443.0
77266,Disgrace,['Drama'],2008,3.5,0.0,1.0,1.0,[],445953,12411.0
77364,Losers The,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']",2010,3.0,0.5,3.0,3.0,[],480255,34813.0
77414,Last Song The,"['Drama', 'Romance']",2010,3.5,0.0,1.0,1.0,[],1294226,35690.0
77421,Cyrus,"['Comedy', 'Drama', 'Romance']",2010,2.5,0.0,1.0,1.0,[],1336617,39053.0
77427,Human Centipede The First Sequence,['Horror'],2009,0.5,0.0,1.0,1.0,[],1467304,37169.0
77455,Exit Through the Gift Shop,"['Comedy', 'Documentary']",2010,4.04,0.63,13.0,13.0,[],1587707,39452.0
77561,Iron Man 2,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",2010,3.51,0.8,47.0,47.0,[],1228705,10138.0
77667,MacGruber,"['Action', 'Comedy']",2010,3.0,0.0,1.0,1.0,[],1470023,37931.0
77688,Three Men and a Cradle 3 hommes et un couffin,['Comedy'],1985,4.5,0.0,1.0,1.0,[],90206,4180.0
77709,Sky Crawlers The Sukai kurora,"['Adventure', 'Animation', 'Drama']",2008,2.5,0.0,1.0,1.0,[],1056437,15877.0
77795,Cargo,['Sci-Fi'],2009,3.5,0.0,1.0,1.0,[],381940,34069.0
77798,Nightmare on Elm Street A,"['Fantasy', 'Horror', 'Thriller']",2010,1.25,1.06,2.0,2.0,[],1179056,23437.0
77800,Four Lions,"['Comedy', 'Drama']",2010,4.0,0.94,5.0,5.0,[],1341167,37495.0
77841,St Trinians 2 The Legend of Frittons Gold,"['Adventure', 'Comedy']",2009,2.0,0.0,1.0,1.0,[],1210106,37565.0
77846,12 Angry Men,"['Crime', 'Drama']",1997,5.0,0.0,1.0,1.0,[],118528,12219.0
77866,Robin Hood,"['Action', 'Adventure', 'Drama', 'Romance', 'War']",2010,3.17,1.03,6.0,6.0,[],955308,20662.0
77881,Lovers & Leavers Kuutamolla,"['Drama', 'Romance']",2002,3.5,0.0,1.0,1.0,[],307076,21245.0
77893,Merantau,"['Action', 'Drama']",2009,4.0,0.0,1.0,1.0,[],1368116,34626.0
77931,Stingray Sam,"['Comedy', 'Musical', 'Sci-Fi', 'Western']",2009,4.0,0.0,1.0,1.0,[],1355599,37511.0
78034,Cemetery Junction,"['Comedy', 'Drama', 'Romance']",2010,3.5,0.0,1.0,1.0,[],1196204,36801.0
78039,Blue Valentine,"['Drama', 'Romance']",2010,2.8,1.4,5.0,5.0,[],1120985,46705.0
78041,Killers,"['Action', 'Comedy']",2010,2.25,1.06,2.0,2.0,[],1103153,37821.0
78088,Buried,"['Mystery', 'Thriller']",2010,3.5,0.41,4.0,4.0,[],1462758,26388.0
78103,Shake Hands with the Devil,"['Drama', 'War']",2007,2.5,0.0,1.0,1.0,[],472562,30527.0
78105,Prince of Persia The Sands of Time,"['Action', 'Adventure', 'Fantasy', 'Romance', 'IMAX']",2010,2.88,0.96,13.0,13.0,[],473075,9543.0
78116,Please Give,"['Comedy', 'Drama']",2010,3.5,0.0,1.0,1.0,[],878835,40247.0
78142,Baarìa,"['Comedy', 'Drama', 'War']",2009,4.5,0.0,1.0,1.0,[],1081935,25846.0
78160,Ricky Gervais Live Animals,['Comedy'],2003,3.5,0.0,1.0,1.0,[],397612,198306.0
78174,Sex and the City 2,"['Comedy', 'Drama', 'Romance']",2010,1.0,0.71,2.0,2.0,[],1261945,37786.0
78209,Get Him to the Greek,['Comedy'],2010,3.55,0.93,10.0,10.0,[],1226229,32823.0
78218,Unthinkable,"['Drama', 'Thriller']",2010,3.0,0.0,1.0,1.0,[],914863,38199.0
78264,Back-up Plan The,"['Comedy', 'Romance']",2010,3.0,0.0,1.0,1.0,[],1212436,34806.0
78266,Splice,"['Horror', 'Sci-Fi', 'Thriller']",2009,3.5,0.5,3.0,3.0,[],1017460,37707.0
78316,Letters to Juliet,"['Drama', 'Romance']",2010,2.83,1.61,3.0,3.0,[],892318,37056.0
78349,Exam,"['Mystery', 'Thriller']",2009,3.8,0.45,5.0,5.0,[],1258197,29917.0
78467,Jonah Hex,"['Action', 'Drama', 'Thriller', 'Western']",2010,1.88,0.25,4.0,4.0,[],1075747,20533.0
78469,A-Team The,"['Action', 'Comedy', 'Thriller']",2010,3.15,0.63,17.0,17.0,[],429493,34544.0
78499,Toy Story 3,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'IMAX']",2010,4.11,0.77,55.0,55.0,[],435761,10193.0
78544,Ricky Gervais Live 3 Fame,['Comedy'],2007,3.0,0.0,1.0,1.0,[],993779,198308.0
78574,Winters Bone,"['Drama', 'Thriller']",2010,3.44,0.82,8.0,8.0,[],1399683,39013.0
78620,Scalphunters The,"['Comedy', 'Western']",1968,4.5,0.0,1.0,1.0,[],63557,32068.0
78626,Barking Dogs Never Bite Flandersui gae,"['Comedy', 'Horror']",2000,3.5,0.0,1.0,1.0,[],269743,21531.0
78637,Shrek Forever After aka Shrek The Final Chapter,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'IMAX']",2010,3.57,1.24,7.0,7.0,[],892791,10192.0
78703,TiMER,"['Comedy', 'Drama', 'Fantasy', 'Romance']",2009,3.75,0.35,2.0,2.0,[],1179794,39545.0
78746,Best Worst Movie,['Documentary'],2009,4.0,0.0,1.0,1.0,[],1144539,40819.0
78772,Twilight Saga Eclipse The,"['Fantasy', 'Romance', 'Thriller', 'IMAX']",2010,2.45,1.19,10.0,10.0,[],1325004,24021.0
78836,Enter the Void,['Drama'],2009,5.0,0.0,2.0,2.0,[],1191111,34647.0
78893,Last Airbender The,"['Action', 'Adventure', 'Fantasy']",2010,1.92,0.97,6.0,6.0,[],938283,10196.0
78959,Endgame,['Drama'],2009,3.0,0.0,1.0,1.0,[],1217616,15102.0
79006,Empire of Dreams The Story of the Star Wars Trilogy,['Documentary'],2004,4.5,0.0,1.0,1.0,[],416716,76180.0
79008,South Park Imaginationland,"['Animation', 'Comedy', 'Fantasy']",2008,4.0,0.38,8.0,8.0,[],1308667,16023.0
79057,Predators,"['Action', 'Sci-Fi', 'Thriller']",2010,3.3,0.48,10.0,10.0,[],1424381,34851.0
79073,When Youre Strange,['Documentary'],2009,4.0,0.0,1.0,1.0,[],1333667,37659.0
79091,Despicable Me,"['Animation', 'Children', 'Comedy', 'Crime']",2010,3.68,0.93,38.0,38.0,[],1323594,20352.0
79132,Inception,"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller', 'IMAX']",2010,4.07,0.96,143.0,143.0,"['clever', 'visually appealing', 'dreamlike', 'surreal', 'cerebral', 'big budget', 'action', 'dead wife', 'great soundtrack', 'suspense', 'leonardo dicaprio', 'complicated', 'thoughtprovoking', 'alternate reality', 'heist', 'intellectual', 'psychology', 'psychological', 'mindfuck', 'philosophy', 'scifi']",1375666,27205.0
79134,Grown Ups,['Comedy'],2010,3.45,0.9,10.0,10.0,[],1375670,38365.0
79139,Sorcerers Apprentice The,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",2010,3.45,0.69,10.0,10.0,[],963966,27022.0
79185,Knight and Day,"['Action', 'Comedy', 'Romance']",2010,3.42,1.24,6.0,6.0,[],1013743,37834.0
79224,Karate Kid The,"['Action', 'Children', 'Drama']",2010,2.5,1.31,8.0,8.0,[],1155076,38575.0
79242,Kids Are All Right The,"['Comedy', 'Drama']",2010,2.92,1.02,6.0,6.0,[],842926,39781.0
79251,Serbian Film A Srpski film,"['Horror', 'Thriller']",2010,2.25,2.47,2.0,2.0,[],1273235,73861.0
79259,Cherrybomb,"['Drama', 'Thriller']",2009,2.5,0.0,1.0,1.0,[],1248971,40850.0
79274,Batman Under the Red Hood,"['Action', 'Animation']",2010,3.67,1.26,3.0,3.0,[],1569923,40662.0
79293,Salt,"['Action', 'Thriller']",2010,2.97,0.81,15.0,15.0,[],944835,27576.0
79299,No 1 Ladies Detective Agency The,"['Comedy', 'Crime', 'Mystery']",2008,3.0,0.0,1.0,1.0,[],874957,
79333,Watch Out for the Automobile Beregis avtomobilya,"['Comedy', 'Crime', 'Romance']",1966,4.0,0.0,1.0,1.0,[],60161,39768.0
79357,Mr Nobody,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",2009,4.14,0.56,7.0,7.0,[],485947,31011.0
79428,Dinner for Schmucks,['Comedy'],2010,3.29,1.04,7.0,7.0,[],427152,38778.0
79501,Deadly Outlaw Rekka aka Violent Fire Jitsuroku Andô Noboru kyôdô-den Rekka,"['Crime', 'Drama', 'Thriller']",2002,4.0,0.0,1.0,1.0,[],352465,36274.0
79536,Hellsinki Rööperi,['Crime'],2009,3.0,0.0,1.0,1.0,[],1227536,25335.0
79553,Ip Man 2,['Action'],2010,3.0,1.5,5.0,5.0,[],1386932,37472.0
79572,Ramona and Beezus,"['Children', 'Comedy']",2010,2.5,0.0,1.0,1.0,[],493949,38843.0
79590,Rebound The,"['Comedy', 'Romance']",2009,2.5,0.0,1.0,1.0,[],1205535,24122.0
