movie_id,chunk_id,chunk_text,embedding_id,global_id
132800,0,Title: Welcome to Me,8852,36914
132800,1,"Genres: Comedy, Drama",8852,36915
132800,2,Average rating: 3.0/5.0 from 2 ratings,8852,36916
132800,3,Release year: 2014,8852,36917
132888,0,Title: Comedy Central Roast of James Franco,8853,36918
132888,1,Genres: Comedy,8853,36919
132888,2,Average rating: 3.0/5.0 from 1 ratings,8853,36920
132888,3,Release year: 2013,8853,36921
133115,0,Title: We Could Be King,8854,36922
133115,1,Genres: Documentary,8854,36923
133115,2,Average rating: 4.0/5.0 from 1 ratings,8854,36924
133115,3,Release year: 2014,8854,36925
133195,0,Title: Hitman Agent 47,8855,36926
133195,1,"Genres: Action, Crime, Thriller",8855,36927
133195,2,Average rating: 1.5/5.0 from 1 ratings,8855,36928
133195,3,Release year: 2015,8855,36929
133217,0,Title: BW,8856,36930
133217,1,"Genres: Comedy, Crime, Sci-Fi",8856,36931
133217,2,Average rating: 3.5/5.0 from 1 ratings,8856,36932
133217,3,Release year: 2015,8856,36933
133281,0,Title: Ricki and the Flash,8857,36934
133281,1,"Genres: Comedy, Drama",8857,36935
133281,2,Average rating: 2.0/5.0 from 1 ratings,8857,36936
133281,3,Release year: 2015,8857,36937
133365,0,Title: Partisan,8858,36938
133365,1,"Genres: Drama, Thriller",8858,36939
133365,2,Average rating: 2.0/5.0 from 1 ratings,8858,36940
133365,3,Release year: 2015,8858,36941
133377,0,Title: Infini,8859,36942
133377,1,"Genres: Horror, Sci-Fi, Thriller",8859,36943
133377,2,Average rating: 1.5/5.0 from 1 ratings,8859,36944
133377,3,Release year: 2015,8859,36945
133419,0,Title: Pitch Perfect 2,8860,36946
133419,1,Genres: Comedy,8860,36947
133419,2,Average rating: 3.4/5.0 from 9 ratings,8860,36948
133419,3,Release year: 2015,8860,36949
133545,0,Title: Just Before I Go,8861,36950
133545,1,"Genres: Comedy, Drama",8861,36951
133545,2,Average rating: 1.0/5.0 from 1 ratings,8861,36952
133545,3,Release year: 2014,8861,36953
133645,0,Title: Carol,8862,36954
133645,1,"Genres: Drama, Romance",8862,36955
133645,2,Average rating: 4.0/5.0 from 1 ratings,8862,36956
133645,3,Release year: 2015,8862,36957
133712,0,Title: Office Romance,8863,36958
133712,1,"Genres: Comedy, Romance",8863,36959
133712,2,Average rating: 3.8/5.0 from 2 ratings,8863,36960
133712,3,Release year: 1977,8863,36961
133716,0,Title: Bootleggers,8864,36962
133716,1,"Genres: Comedy, Crime",8864,36963
133716,2,Average rating: 4.5/5.0 from 1 ratings,8864,36964
133716,3,Release year: 1961,8864,36965
133771,0,Title: The Lobster,8865,36966
133771,1,"Genres: Comedy, Romance, Sci-Fi",8865,36967
133771,2,Average rating: 4.0/5.0 from 7 ratings,8865,36968
133771,3,Release year: 2015,8865,36969
133780,0,Title: Güeros,8866,36970
133780,1,"Genres: Comedy, Drama",8866,36971
133780,2,Average rating: 3.0/5.0 from 1 ratings,8866,36972
133780,3,Release year: 2014,8866,36973
133782,0,Title: Maggie,8867,36974
133782,1,"Genres: Drama, Horror, Thriller",8867,36975
133782,2,Average rating: 2.0/5.0 from 1 ratings,8867,36976
133782,3,Release year: 2015,8867,36977
133798,0,Title: Hot Pursuit,8868,36978
133798,1,"Genres: Action, Comedy",8868,36979
133798,2,Average rating: 1.5/5.0 from 1 ratings,8868,36980
133798,3,Release year: 2015,8868,36981
133802,0,Title: Slow West,8869,36982
133802,1,"Genres: Action, Thriller, Western",8869,36983
133802,2,Average rating: 4.2/5.0 from 2 ratings,8869,36984
133802,3,Release year: 2015,8869,36985
133832,0,Title: The Green Inferno,8870,36986
133832,1,"Genres: Horror, Thriller",8870,36987
133832,2,Average rating: 3.5/5.0 from 1 ratings,8870,36988
133832,3,Release year: 2014,8870,36989
133867,0,Title: Barely Lethal,8871,36990
133867,1,"Genres: Action, Adventure, Comedy",8871,36991
133867,2,Average rating: 4.5/5.0 from 1 ratings,8871,36992
133867,3,Release year: 2015,8871,36993
133879,0,Title: Carry On Dont Lose Your Head,8872,36994
133879,1,Genres: Comedy,8872,36995
133879,2,Average rating: 4.0/5.0 from 1 ratings,8872,36996
133879,3,Release year: 1966,8872,36997
134004,0,Title: What Love Is,8873,36998
134004,1,"Genres: Comedy, Romance",8873,36999
134004,2,Average rating: 5.0/5.0 from 1 ratings,8873,37000
134004,3,Release year: 2007,8873,37001
134019,0,Title: The Monkey King,8874,37002
134019,1,Genres: Animation,8874,37003
134019,2,Average rating: 3.5/5.0 from 1 ratings,8874,37004
134019,3,Release year: 1964,8874,37005
134021,0,Title: 5 to 7,8875,37006
134021,1,"Genres: Comedy, Drama, Romance",8875,37007
134021,2,Average rating: 2.5/5.0 from 1 ratings,8875,37008
134021,3,Release year: 2014,8875,37009
134041,0,Title: Afonya,8876,37010
134041,1,"Genres: Comedy, Drama, Romance",8876,37011
134041,2,Average rating: 4.0/5.0 from 1 ratings,8876,37012
134041,3,Release year: 1975,8876,37013
134095,0,Title: My Love,8877,37014
134095,1,"Genres: Animation, Drama",8877,37015
134095,2,Average rating: 5.0/5.0 from 1 ratings,8877,37016
134095,3,Release year: 2006,8877,37017
134109,0,Title: Radio Day,8878,37018
134109,1,Genres: Comedy,8878,37019
134109,2,Average rating: 5.0/5.0 from 1 ratings,8878,37020
134109,3,Release year: 2008,8878,37021
134130,0,Title: The Martian,8879,37022
134130,1,"Genres: Adventure, Drama, Sci-Fi",8879,37023
134130,2,Average rating: 4.0/5.0 from 48 ratings,8879,37024
134130,3,Tags: smart,8879,37025
134130,4,Release year: 2015,8879,37026
134158,0,Title: Return to Sender,8880,37027
134158,1,Genres: Thriller,8880,37028
134158,2,Average rating: 1.5/5.0 from 1 ratings,8880,37029
134158,3,Release year: 2015,8880,37030
134170,0,Title: Kung Fury,8881,37031
134170,1,"Genres: Action, Comedy, Fantasy, Sci-Fi",8881,37032
134170,2,Average rating: 3.7/5.0 from 7 ratings,8881,37033
134170,3,"Tags: funny, silly, ridiculous",8881,37034
134170,4,Release year: 2015,8881,37035
134184,0,Title: Elections Day,8882,37036
134184,1,Genres: Comedy,8882,37037
134184,2,Average rating: 4.5/5.0 from 1 ratings,8882,37038
134184,3,Release year: 2007,8882,37039
134214,0,Title: Youth,8883,37040
134214,1,Genres: Drama,8883,37041
134214,2,Average rating: 3.5/5.0 from 4 ratings,8883,37042
134214,3,Release year: 2015,8883,37043
134246,0,Title: Survivor,8884,37044
134246,1,"Genres: Action, Thriller",8884,37045
134246,2,Average rating: 0.5/5.0 from 1 ratings,8884,37046
134246,3,Release year: 2015,8884,37047
134248,0,Title: Hot Girls Wanted,8885,37048
134248,1,Genres: Documentary,8885,37049
134248,2,Average rating: 3.0/5.0 from 1 ratings,8885,37050
134248,3,Release year: 2015,8885,37051
134252,0,Title: That Munchhausen,8886,37052
134252,1,"Genres: Comedy, Drama, Fantasy",8886,37053
134252,2,Average rating: 4.5/5.0 from 1 ratings,8886,37054
134252,3,Release year: 1979,8886,37055
134326,0,Title: The Taming of the Scoundrel,8887,37056
134326,1,Genres: Comedy,8887,37057
134326,2,Average rating: 4.5/5.0 from 1 ratings,8887,37058
134326,3,Release year: 1980,8887,37059
134334,0,Title: Phir Hera Pheri,8888,37060
134334,1,Genres: Comedy,8888,37061
134334,2,Average rating: 4.5/5.0 from 1 ratings,8888,37062
134334,3,Release year: 2006,8888,37063
134368,0,Title: Spy,8889,37064
134368,1,"Genres: Action, Comedy, Crime",8889,37065
134368,2,Average rating: 3.7/5.0 from 16 ratings,8889,37066
134368,3,Release year: 2015,8889,37067
134393,0,Title: Trainwreck,8890,37068
134393,1,"Genres: Comedy, Romance",8890,37069
134393,2,Average rating: 3.2/5.0 from 10 ratings,8890,37070
134393,3,Release year: 2015,8890,37071
134515,0,Title: BMX Bandits,8891,37072
134515,1,"Genres: Adventure, Crime, Drama",8891,37073
134515,2,Average rating: 3.0/5.0 from 1 ratings,8891,37074
134515,3,Release year: 1983,8891,37075
134524,0,Title: Turtle Power The Definitive History of the Teenage Mutant Ninja Turtles,8892,37076
134524,1,Genres: Documentary,8892,37077
134524,2,Average rating: 3.0/5.0 from 1 ratings,8892,37078
134524,3,Release year: 2014,8892,37079
134528,0,Title: Aloha,8893,37080
134528,1,"Genres: Comedy, Drama, Romance",8893,37081
134528,2,Average rating: 0.5/5.0 from 1 ratings,8893,37082
134528,3,Release year: 2015,8893,37083
134775,0,Title: Dragon Blade,8894,37084
134775,1,"Genres: Action, Adventure, Drama",8894,37085
134775,2,Average rating: 2.0/5.0 from 1 ratings,8894,37086
134775,3,Release year: 2015,8894,37087
134783,0,Title: Entourage,8895,37088
134783,1,Genres: Comedy,8895,37089
134783,2,Average rating: 2.0/5.0 from 1 ratings,8895,37090
134783,3,Release year: 2015,8895,37091
134796,0,Title: Bitter Lake,8896,37092
134796,1,Genres: Documentary,8896,37093
134796,2,Average rating: 5.0/5.0 from 1 ratings,8896,37094
134796,3,Release year: 2015,8896,37095
134808,0,Title: No Way Jose,8897,37096
134808,1,Genres: Comedy,8897,37097
134808,2,Average rating: 2.0/5.0 from 1 ratings,8897,37098
134808,3,Release year: 2015,8897,37099
134847,0,Title: Ghost Graduation,8898,37100
134847,1,Genres: Comedy,8898,37101
134847,2,Average rating: 5.0/5.0 from 1 ratings,8898,37102
134847,3,Release year: 2012,8898,37103
134849,0,Title: Duck Amuck,8899,37104
134849,1,"Genres: Animation, Children, Comedy",8899,37105
134849,2,Average rating: 4.0/5.0 from 1 ratings,8899,37106
134849,3,Release year: 1953,8899,37107
134853,0,Title: Inside Out,8900,37108
134853,1,"Genres: Adventure, Animation, Children, Comedy, Drama, Fantasy",8900,37109
134853,2,Average rating: 3.8/5.0 from 43 ratings,8900,37110
134853,3,Release year: 2015,8900,37111
134859,0,Title: The Wolfpack,8901,37112
134859,1,Genres: Documentary,8901,37113
134859,2,Average rating: 3.5/5.0 from 1 ratings,8901,37114
134859,3,Release year: 2015,8901,37115
134861,0,Title: Trevor Noah African American,8902,37116
134861,1,Average rating: 2.5/5.0 from 1 ratings,8902,37117
134861,2,Release year: 2013,8902,37118
134881,0,Title: Love & Mercy,8903,37119
134881,1,Genres: Drama,8903,37120
134881,2,Average rating: 4.3/5.0 from 3 ratings,8903,37121
134881,3,Release year: 2014,8903,37122
135133,0,Title: The Hunger Games Mockingjay - Part 2,8904,37123
135133,1,"Genres: Adventure, Sci-Fi",8904,37124
135133,2,Average rating: 3.7/5.0 from 10 ratings,8904,37125
135133,3,"Tags: politics, dystopia, love story, jennifer lawrence, nonsense, rebellion, revolution",8904,37126
135133,4,Release year: 2015,8904,37127
135137,0,Title: Pixels,8905,37128
135137,1,"Genres: Action, Comedy, Sci-Fi",8905,37129
135137,2,Average rating: 2.6/5.0 from 6 ratings,8905,37130
135137,3,Release year: 2015,8905,37131
135143,0,Title: Fantastic Beasts and Where to Find Them,8906,37132
135143,1,Genres: Fantasy,8906,37133
135143,2,Average rating: 3.7/5.0 from 14 ratings,8906,37134
135143,3,Release year: 2016,8906,37135
135198,0,Title: The Hairdresser,8907,37136
135198,1,"Genres: Comedy, Drama",8907,37137
135198,2,Average rating: 4.0/5.0 from 1 ratings,8907,37138
135198,3,Release year: 2010,8907,37139
135216,0,Title: The Star Wars Holiday Special,8908,37140
135216,1,"Genres: Adventure, Children, Comedy, Sci-Fi",8908,37141
135216,2,Average rating: 0.5/5.0 from 1 ratings,8908,37142
135216,3,Release year: 1978,8908,37143
135288,0,Title: Mr Holmes,8909,37144
135288,1,"Genres: Drama, Mystery",8909,37145
135288,2,Average rating: 3.0/5.0 from 1 ratings,8909,37146
135288,3,Release year: 2015,8909,37147
135436,0,Title: The Secret Life of Pets,8910,37148
135436,1,"Genres: Animation, Comedy",8910,37149
135436,2,Average rating: 3.1/5.0 from 7 ratings,8910,37150
135436,3,Release year: 2016,8910,37151
135456,0,Title: Ghost in the Shell Stand Alone Complex - The Laughing Man,8911,37152
135456,1,"Genres: Action, Animation, Crime, Sci-Fi",8911,37153
135456,2,Average rating: 3.2/5.0 from 2 ratings,8911,37154
135456,3,Release year: 2005,8911,37155
135518,0,Title: Selfless,8912,37156
135518,1,"Genres: Action, Mystery, Sci-Fi, Thriller",8912,37157
135518,2,Average rating: 2.8/5.0 from 2 ratings,8912,37158
135518,3,"Tags: ben kingsley, ethics, ryan reynolds, immortality",8912,37159
135518,4,Release year: 2015,8912,37160
135532,0,Title: The Last Witch Hunter,8913,37161
135532,1,"Genres: Action, Adventure, Fantasy",8913,37162
135532,2,Average rating: 3.3/5.0 from 3 ratings,8913,37163
135532,3,Release year: 2015,8913,37164
135534,0,Title: Krampus,8914,37165
135534,1,"Genres: Comedy, Fantasy, Horror",8914,37166
135534,2,Average rating: 3.5/5.0 from 1 ratings,8914,37167
135534,3,Release year: 2015,8914,37168
135536,0,Title: Suicide Squad,8915,37169
135536,1,"Genres: Action, Crime, Sci-Fi",8915,37170
135536,2,Average rating: 2.9/5.0 from 12 ratings,8915,37171
135536,3,"Tags: good soundtrack, visually appealing, poor story, margot robbie, batman, superhero, lack of plot, horrible directing, dc comics, harley quinns ass, will smith, harley quinn, ben affleck, bad story, poorly paced, bad writing, jared leto, comic book, joker",8915,37172
135536,4,Release year: 2016,8915,37173
135567,0,Title: Independence Day Resurgence,8916,37174
135567,1,"Genres: Action, Adventure, Sci-Fi",8916,37175
135567,2,Average rating: 2.4/5.0 from 4 ratings,8916,37176
135567,3,Release year: 2016,8916,37177
135569,0,Title: Star Trek Beyond,8917,37178
135569,1,"Genres: Action, Adventure, Sci-Fi",8917,37179
135569,2,Average rating: 3.5/5.0 from 15 ratings,8917,37180
135569,3,Release year: 2016,8917,37181
135777,0,Title: Golmaal,8918,37182
135777,1,"Genres: Children, Comedy",8918,37183
135777,2,Average rating: 4.5/5.0 from 1 ratings,8918,37184
135777,3,Release year: 2006,8918,37185
135787,0,Title: Bruce Lee A Warriors Journey,8919,37186
135787,1,Genres: Documentary,8919,37187
135787,2,Average rating: 3.5/5.0 from 1 ratings,8919,37188
135787,3,Release year: 2000,8919,37189
135803,0,Title: Five Element Ninjas,8920,37190
135803,1,Genres: Action,8920,37191
135803,2,Average rating: 3.5/5.0 from 1 ratings,8920,37192
135803,3,Release year: 1982,8920,37193
135815,0,Title: The Magnificent Ruffians,8921,37194
135815,1,"Genres: Action, Drama",8921,37195
135815,2,Average rating: 4.0/5.0 from 1 ratings,8921,37196
135815,3,Release year: 1979,8921,37197
135861,0,Title: Ted 2,8922,37198
135861,1,Genres: Comedy,8922,37199
135861,2,Average rating: 2.8/5.0 from 9 ratings,8922,37200
135861,3,Release year: 2015,8922,37201
135885,0,Title: Absolutely Anything,8923,37202
135885,1,"Genres: Comedy, Sci-Fi",8923,37203
135885,2,Average rating: 3.0/5.0 from 1 ratings,8923,37204
135885,3,Release year: 2015,8923,37205
135887,0,Title: Minions,8924,37206
135887,1,"Genres: Adventure, Animation, Children, Comedy",8924,37207
135887,2,Average rating: 3.2/5.0 from 15 ratings,8924,37208
135887,3,Release year: 2015,8924,37209
135937,0,Title: The Silence of the Hams,8925,37210
135937,1,"Genres: Comedy, Thriller",8925,37211
135937,2,Average rating: 3.0/5.0 from 1 ratings,8925,37212
135937,3,Release year: 1994,8925,37213
136012,0,Title: Bloodsport III,8926,37214
136012,1,"Genres: Action, Thriller",8926,37215
136012,2,Average rating: 1.5/5.0 from 1 ratings,8926,37216
136012,3,Release year: 1996,8926,37217
136016,0,Title: The Good Dinosaur,8927,37218
136016,1,"Genres: Adventure, Animation, Children, Comedy, Fantasy",8927,37219
136016,2,Average rating: 3.0/5.0 from 4 ratings,8927,37220
136016,3,Release year: 2015,8927,37221
136018,0,Title: Black Mass,8928,37222
136018,1,"Genres: Crime, Drama",8928,37223
136018,2,Average rating: 2.5/5.0 from 3 ratings,8928,37224
136018,3,Release year: 2015,8928,37225
136020,0,Title: Spectre,8929,37226
136020,1,"Genres: Action, Adventure, Crime",8929,37227
136020,2,Average rating: 3.1/5.0 from 17 ratings,8929,37228
136020,3,Release year: 2015,8929,37229
136024,0,Title: The Professional Golgo 13,8930,37230
136024,1,"Genres: Action, Animation, Crime",8930,37231
136024,2,Average rating: 3.0/5.0 from 1 ratings,8930,37232
136024,3,Release year: 1983,8930,37233
136297,0,Title: Mortal Kombat The Journey Begins,8931,37234
136297,1,"Genres: Action, Animation",8931,37235
136297,2,Average rating: 0.5/5.0 from 1 ratings,8931,37236
136297,3,Release year: 1995,8931,37237
136305,0,Title: Sharknado 3 Oh Hell No,8932,37238
136305,1,"Genres: Horror, Sci-Fi",8932,37239
136305,2,Average rating: 1.0/5.0 from 2 ratings,8932,37240
136305,3,Release year: 2015,8932,37241
136341,0,Title: Scooby-Doo and the Samurai Sword,8933,37242
136341,1,"Genres: Animation, Children, Comedy",8933,37243
136341,2,Average rating: 5.0/5.0 from 1 ratings,8933,37244
136341,3,Release year: 2009,8933,37245
136353,0,Title: Scooby-Doo and the Loch Ness Monster,8934,37246
136353,1,"Genres: Animation, Children, Comedy",8934,37247
136353,2,Average rating: 5.0/5.0 from 1 ratings,8934,37248
136353,3,Release year: 2004,8934,37249
136355,0,Title: Big Top Scooby-Doo,8935,37250
136355,1,"Genres: Animation, Children, Comedy",8935,37251
136355,2,Average rating: 5.0/5.0 from 1 ratings,8935,37252
136355,3,Release year: 2012,8935,37253
136359,0,Title: Scooby-Doo Goes Hollywood,8936,37254
136359,1,"Genres: Animation, Children, Comedy",8936,37255
136359,2,Average rating: 5.0/5.0 from 1 ratings,8936,37256
136359,3,Release year: 1979,8936,37257
136443,0,Title: Gabriel Iglesias Hot and Fluffy,8937,37258
136443,1,Genres: Comedy,8937,37259
136443,2,Average rating: 1.5/5.0 from 1 ratings,8937,37260
136443,3,Release year: 2007,8937,37261
136445,0,Title: George Carlin Back in Town,8938,37262
136445,1,Genres: Comedy,8938,37263
136445,2,Average rating: 5.0/5.0 from 1 ratings,8938,37264
136445,3,Release year: 1996,8938,37265
136447,0,Title: George Carlin You Are All Diseased,8939,37266
136447,1,Genres: Comedy,8939,37267
136447,2,Average rating: 5.0/5.0 from 1 ratings,8939,37268
136447,3,Release year: 1999,8939,37269
136449,0,Title: Ghost in the Shell 20,8940,37270
136449,1,"Genres: Action, Animation, Sci-Fi",8940,37271
136449,2,Average rating: 3.8/5.0 from 2 ratings,8940,37272
136449,3,Release year: 2008,8940,37273
136469,0,Title: Larry David Curb Your Enthusiasm,8941,37274
136469,1,Genres: Comedy,8941,37275
136469,2,Average rating: 5.0/5.0 from 1 ratings,8941,37276
136469,3,Release year: 1999,8941,37277
136471,0,Title: Kevin Hart Laugh at My Pain,8942,37278
136471,1,"Genres: Comedy, Documentary",8942,37279
136471,2,Average rating: 3.5/5.0 from 1 ratings,8942,37280
136471,3,Release year: 2011,8942,37281
136503,0,Title: Tom and Jerry Shiver Me Whiskers,8943,37282
136503,1,"Genres: Animation, Children, Comedy",8943,37283
136503,2,Average rating: 5.0/5.0 from 1 ratings,8943,37284
136503,3,Release year: 2006,8943,37285
136511,0,Title: Jeff Dunham All Over the Map,8944,37286
136511,1,Genres: Comedy,8944,37287
136511,2,Average rating: 2.0/5.0 from 1 ratings,8944,37288
136511,3,Release year: 2014,8944,37289
136540,0,Title: The FP,8945,37290
136540,1,Genres: Comedy,8945,37291
136540,2,Average rating: 4.5/5.0 from 1 ratings,8945,37292
136540,3,Release year: 2012,8945,37293
136556,0,Title: Kung Fu Panda Secrets of the Masters,8946,37294
136556,1,"Genres: Animation, Children",8946,37295
136556,2,Average rating: 5.0/5.0 from 1 ratings,8946,37296
136556,3,Release year: 2011,8946,37297
136562,0,Title: Steve Jobs,8947,37298
136562,1,Genres: Drama,8947,37299
136562,2,Average rating: 3.8/5.0 from 6 ratings,8947,37300
136562,3,Release year: 2015,8947,37301
136564,0,Title: Macbeth,8948,37302
136564,1,Genres: Drama,8948,37303
136564,2,Average rating: 2.5/5.0 from 1 ratings,8948,37304
136564,3,Release year: 2015,8948,37305
136598,0,Title: Vacation,8949,37306
136598,1,"Genres: Adventure, Comedy",8949,37307
136598,2,Average rating: 3.4/5.0 from 6 ratings,8949,37308
136598,3,Release year: 2015,8949,37309
136602,0,Title: Creep,8950,37310
136602,1,"Genres: Horror, Thriller",8950,37311
136602,2,Average rating: 3.0/5.0 from 2 ratings,8950,37312
136602,3,Release year: 2014,8950,37313
136654,0,Title: The Face of an Angel,8951,37314
136654,1,Genres: Drama,8951,37315
136654,2,Average rating: 1.5/5.0 from 1 ratings,8951,37316
136654,3,Release year: 2015,8951,37317
136664,0,Title: Wild Horses,8952,37318
136664,1,"Genres: Crime, Drama",8952,37319
136664,2,Average rating: 1.0/5.0 from 1 ratings,8952,37320
136664,3,Release year: 2015,8952,37321
136666,0,Title: Search Party,8953,37322
136666,1,Genres: Comedy,8953,37323
136666,2,Average rating: 2.2/5.0 from 2 ratings,8953,37324
136666,3,Release year: 2014,8953,37325
136778,0,Title: The Squeeze,8954,37326
136778,1,"Genres: Comedy, Drama",8954,37327
136778,2,Average rating: 2.0/5.0 from 1 ratings,8954,37328
136778,3,Release year: 2015,8954,37329
136786,0,Title: Careful What You Wish For,8955,37330
136786,1,Genres: Thriller,8955,37331
136786,2,Average rating: 1.5/5.0 from 1 ratings,8955,37332
136786,3,Release year: 2015,8955,37333
136800,0,Title: Robot Overlords,8956,37334
136800,1,"Genres: Action, Adventure, Sci-Fi",8956,37335
136800,2,Average rating: 1.5/5.0 from 1 ratings,8956,37336
136800,3,Release year: 2014,8956,37337
136816,0,Title: Bad Asses on the Bayou,8957,37338
136816,1,"Genres: Action, Comedy",8957,37339
136816,2,Average rating: 2.5/5.0 from 1 ratings,8957,37340
136816,3,Release year: 2015,8957,37341
136834,0,Title: The Eye Infinity,8958,37342
136834,1,Genres: Horror,8958,37343
136834,2,Average rating: 5.0/5.0 from 1 ratings,8958,37344
136834,3,Release year: 2005,8958,37345
136838,0,Title: Kiss me Kismet,8959,37346
136838,1,"Genres: Comedy, Romance",8959,37347
136838,2,Average rating: 2.5/5.0 from 1 ratings,8959,37348
136838,3,Release year: 2006,8959,37349
136840,0,Title: Da geht noch was,8960,37350
136840,1,"Genres: Comedy, Drama, Romance",8960,37351
136840,2,Average rating: 3.5/5.0 from 1 ratings,8960,37352
136840,3,Release year: 2013,8960,37353
136850,0,Title: Villain,8961,37354
136850,1,"Genres: Crime, Drama, Thriller",8961,37355
136850,2,Average rating: 5.0/5.0 from 1 ratings,8961,37356
136850,3,Release year: 1971,8961,37357
136859,0,Title: The Lovers,8962,37358
136859,1,"Genres: Action, Adventure, Romance, Sci-Fi",8962,37359
136859,2,Average rating: 1.5/5.0 from 1 ratings,8962,37360
136859,3,Release year: 2015,8962,37361
136864,0,Title: Batman v Superman Dawn of Justice,8963,37362
136864,1,"Genres: Action, Adventure, Fantasy, Sci-Fi",8963,37363
136864,2,Average rating: 2.3/5.0 from 16 ratings,8963,37364
136864,3,"Tags: gal gadot, dark, ben affleck, wonderwoman, dc comics, superman, batman, action, superhero",8963,37365
136864,4,Release year: 2016,8963,37366
136912,0,Title: God Loves Caviar,8964,37367
136912,1,Genres: Adventure,8964,37368
136912,2,Average rating: 2.0/5.0 from 1 ratings,8964,37369
136912,3,Release year: 2012,8964,37370
136958,0,Title: Mortuary,8965,37371
136958,1,Genres: Horror,8965,37372
136958,2,Average rating: 2.0/5.0 from 1 ratings,8965,37373
136958,3,Release year: 1983,8965,37374
137218,0,Title: April Morning,8966,37375
137218,1,Genres: Drama,8966,37376
137218,2,Average rating: 2.5/5.0 from 1 ratings,8966,37377
137218,3,Release year: 1988,8966,37378
137337,0,Title: Amy,8967,37379
137337,1,Genres: Documentary,8967,37380
137337,2,Average rating: 3.5/5.0 from 4 ratings,8967,37381
137337,3,Release year: 2015,8967,37382
137345,0,Title: That Demon Within,8968,37383
137345,1,"Genres: Crime, Thriller",8968,37384
137345,2,Average rating: 2.0/5.0 from 1 ratings,8968,37385
137345,3,Release year: 2014,8968,37386
137517,0,Title: Carnival Magic,8969,37387
137517,1,"Genres: Drama, Fantasy",8969,37388
137517,2,Average rating: 0.5/5.0 from 1 ratings,8969,37389
137517,3,Release year: 1981,8969,37390
137595,0,Title: Magic Mike XXL,8970,37391
137595,1,"Genres: Comedy, Drama",8970,37392
137595,2,Average rating: 4.0/5.0 from 1 ratings,8970,37393
137595,3,Release year: 2015,8970,37394
137857,0,Title: The Jungle Book,8971,37395
137857,1,"Genres: Adventure, Drama, Fantasy",8971,37396
137857,2,Average rating: 3.6/5.0 from 11 ratings,8971,37397
137857,3,Release year: 2016,8971,37398
137859,0,Title: Dragon Ball Z Gaiden The Plot to Destroy the Saiyans,8972,37399
137859,1,"Genres: Action, Adventure, Animation",8972,37400
137859,2,Average rating: 4.0/5.0 from 1 ratings,8972,37401
137859,3,Release year: 1993,8972,37402
137863,0,Title: Dragon Ball Z Resurrection of F,8973,37403
137863,1,"Genres: Action, Adventure, Animation, Fantasy",8973,37404
137863,2,Average rating: 4.0/5.0 from 1 ratings,8973,37405
137863,3,Release year: 2015,8973,37406
138036,0,Title: The Man from UNCLE,8974,37407
138036,1,"Genres: Action, Adventure, Comedy",8974,37408
138036,2,Average rating: 3.5/5.0 from 18 ratings,8974,37409
138036,3,"Tags: slick, stylish",8974,37410
138036,4,Release year: 2015,8974,37411
138186,0,Title: Sorrow,8975,37412
138186,1,"Genres: Crime, Drama, Horror",8975,37413
138186,2,Average rating: 0.5/5.0 from 1 ratings,8975,37414
138186,3,Release year: 2015,8975,37415
138204,0,Title: 7 Days in Hell,8976,37416
138204,1,Genres: Comedy,8976,37417
138204,2,Average rating: 4.0/5.0 from 2 ratings,8976,37418
138204,3,Release year: 2015,8976,37419
138208,0,Title: The Walk,8977,37420
138208,1,"Genres: Adventure, Drama, Thriller",8977,37421
138208,2,Average rating: 3.0/5.0 from 2 ratings,8977,37422
138208,3,Release year: 2015,8977,37423
138210,0,Title: 13 Hours,8978,37424
138210,1,Genres: Drama,8978,37425
138210,2,Average rating: 3.3/5.0 from 5 ratings,8978,37426
138210,3,Release year: 2016,8978,37427
138396,0,Title: There Will Come a Day,8979,37428
138396,1,"Genres: Comedy, Drama",8979,37429
138396,2,Average rating: 3.5/5.0 from 1 ratings,8979,37430
138396,3,Release year: 2013,8979,37431
138546,0,Title: The Opposite Sex,8980,37432
138546,1,Genres: Comedy,8980,37433
138546,2,Average rating: 1.5/5.0 from 1 ratings,8980,37434
138546,3,Release year: 2014,8980,37435
138610,0,Title: The Gallows,8981,37436
138610,1,"Genres: Horror, Thriller",8981,37437
138610,2,Average rating: 1.5/5.0 from 1 ratings,8981,37438
138610,3,Release year: 2015,8981,37439
138632,0,Title: Tokyo Tribe,8982,37440
138632,1,"Genres: Action, Crime, Drama, Sci-Fi",8982,37441
138632,2,Average rating: 5.0/5.0 from 1 ratings,8982,37442
138632,3,Release year: 2014,8982,37443
138702,0,Title: Feast,8983,37444
138702,1,"Genres: Animation, Children, Comedy, Drama, Romance",8983,37445
138702,2,Average rating: 3.0/5.0 from 1 ratings,8983,37446
138702,3,Release year: 2014,8983,37447
138798,0,Title: Joe Dirt 2 Beautiful Loser,8984,37448
138798,1,Genres: Comedy,8984,37449
138798,2,Average rating: 0.5/5.0 from 1 ratings,8984,37450
138798,3,Release year: 2015,8984,37451
138835,0,Title: Return to Treasure Island,8985,37452
138835,1,"Genres: Adventure, Animation, Comedy",8985,37453
138835,2,Average rating: 5.0/5.0 from 1 ratings,8985,37454
138835,3,Release year: 1988,8985,37455
138966,0,Title: Nasu Summer in Andalusia,8986,37456
138966,1,Genres: Animation,8986,37457
138966,2,Average rating: 5.0/5.0 from 1 ratings,8986,37458
138966,3,Release year: 2003,8986,37459
